list,title,doi,documentPage
https://dblp.org/rec/conf/i-semantics/AngeleSF22,Towards a Knowledge Access & Representation Layer.,,https://ceur-ws.org/Vol-3235/paper18.pdf
https://dblp.org/rec/conf/i-semantics/AngroshCS10,Ontology-based modelling of related work sections in research articles: using CRFs for developing semantic data based information retrieval systems.,https://doi.org/10.1145/1839707.1839725,https://doi.org/10.1145/1839707.1839725
https://dblp.org/rec/conf/i-semantics/AngroshCS11,Contextual information extraction in research articles: a case of developing contextual RDF data for ESWC papers.,https://doi.org/10.1145/2063518.2063557,https://doi.org/10.1145/2063518.2063557
https://dblp.org/rec/conf/i-semantics/ArasTGMS18,Get Your Hands Dirty: Evaluating Word2Vec Models for Patent Data.,,https://ceur-ws.org/Vol-2198/paper_123.pdf
https://dblp.org/rec/conf/i-semantics/ArndtABR15,Knowledge base shipping to the linked open data cloud.,https://doi.org/10.1145/2814864.2814885,https://doi.org/10.1145/2814864.2814885
https://dblp.org/rec/conf/i-semantics/ArndtR16,Quit Diff: Calculating the Delta Between RDF Datasets Under Version Control.,https://doi.org/10.1145/2993318.2993349,https://doi.org/10.1145/2993318.2993349
https://dblp.org/rec/conf/i-semantics/ArndtRM16,Distributed Collaboration on RDF Datasets Using Git: Towards the Quit Store.,https://doi.org/10.1145/2993318.2993328,https://doi.org/10.1145/2993318.2993328
https://dblp.org/rec/conf/i-semantics/ArndtVPAHR21,A Visual SHACL Shapes Editor Based On OntoPad.,,https://ceur-ws.org/Vol-2941/paper16.pdf
https://dblp.org/rec/conf/i-semantics/AssfalgNJK19,Controlling Internet of Things devices with Read-Write Linked Data Interfaces using Data-Driven Workflows.,,https://ceur-ws.org/Vol-2451/paper-02.pdf
https://dblp.org/rec/conf/i-semantics/AtemezingT14,Information content based ranking metric for linked open vocabularies.,https://doi.org/10.1145/2660517.2660533,https://doi.org/10.1145/2660517.2660533
https://dblp.org/rec/conf/i-semantics/AtenciaS09,Reaching Semantic Agreements through Interaction.,,
https://dblp.org/rec/conf/i-semantics/AttardSRH13,Ontology-based situation recognition for context-aware systems.,https://doi.org/10.1145/2506182.2506197,https://doi.org/10.1145/2506182.2506197
https://dblp.org/rec/conf/i-semantics/AyadiPA09,"A Proposed Ontology-based Algebra For Service Annotation, Discovery, and Composition.",,
https://dblp.org/rec/conf/i-semantics/AzwariW15,Updating OWL2 ontologies using pruned rulesets.,https://doi.org/10.1145/2814864.2814871,https://doi.org/10.1145/2814864.2814871
https://dblp.org/rec/conf/i-semantics/BaasWRDF22,Adding Domain Knowledge to Improve Entity Resolution in 17th and 18th Century Amsterdam Archival Records.,https://doi.org/10.3233/SSW220012,https://doi.org/10.3233/SSW220012
https://dblp.org/rec/conf/i-semantics/BabalouK19,On Using Subjective Logic to Build Consistent Merged Ontologies.,,https://ceur-ws.org/Vol-2451/paper-03.pdf
https://dblp.org/rec/conf/i-semantics/BabalouK19a,GMRs: Reconciliation of Generic Merge Requirements in Ontology Integration.,,https://ceur-ws.org/Vol-2451/paper-04.pdf
https://dblp.org/rec/conf/i-semantics/BaderM19,The Semantic Asset Administration Shell.,https://doi.org/10.1007/978-3-030-33220-4_12,https://doi.org/10.1007/978-3-030-33220-4_12
https://dblp.org/rec/conf/i-semantics/BaderO17,Semantic Annotation of Heterogeneous Data Sources: Towards an Integrated Information Framework for Service Technicians.,https://doi.org/10.1145/3132218.3132221,https://doi.org/10.1145/3132218.3132221
https://dblp.org/rec/conf/i-semantics/BaderWK17,Evaluation Environment for Linked Data Web Services.,,https://ceur-ws.org/Vol-2063/salad-paper1.pdf
https://dblp.org/rec/conf/i-semantics/Baghernezhad-Tabasi21,IOPE: Interactive Ontology Population and Enrichment.,,https://ceur-ws.org/Vol-2941/paper7.pdf
https://dblp.org/rec/conf/i-semantics/BaiZ09,Exchanging Knowledge in Concise Bounded Descriptions. An Approach to Support Collaborative Ontology Development in a Distributed Environment.,,
https://dblp.org/rec/conf/i-semantics/BajwaCV19,Interaction Network Analysis Using Semantic Similarity Based on Translation Embeddings.,https://doi.org/10.1007/978-3-030-33220-4_18,https://doi.org/10.1007/978-3-030-33220-4_18
https://dblp.org/rec/conf/i-semantics/BaldoniBPR11,ArsEmotica: emotions in the social semantic web.,https://doi.org/10.1145/2063518.2063542,https://doi.org/10.1145/2063518.2063542
https://dblp.org/rec/conf/i-semantics/BarnickelBP10,Incorporating semantic bridges into information flow of cross-organizational business process models.,https://doi.org/10.1145/1839707.1839729,https://doi.org/10.1145/1839707.1839729
https://dblp.org/rec/conf/i-semantics/BarrosSOGP21,Requirements for an Ontology of Digital Twins.,,https://ceur-ws.org/Vol-2941/paper19.pdf
https://dblp.org/rec/conf/i-semantics/BartusiakL16,Semantic Processing for the Conversion of Unstructured Documents into Structured Information in the Enterprise Context.,https://doi.org/10.1145/2993318.2993341,https://doi.org/10.1145/2993318.2993341
https://dblp.org/rec/conf/i-semantics/BatsakisP10,"SOWL: spatio-temporal representation, reasoning and querying over the semantic web.",https://doi.org/10.1145/1839707.1839726,https://doi.org/10.1145/1839707.1839726
https://dblp.org/rec/conf/i-semantics/BaumerKOG18,Towards a Multi-Stage Approach to Detect Privacy Breaches in Physician Reviews.,,https://ceur-ws.org/Vol-2198/paper_97.pdf
https://dblp.org/rec/conf/i-semantics/BecherHE17,Exploring Concept Representations for Concept Drift Detection.,,https://ceur-ws.org/Vol-2063/dal-paper4.pdf
https://dblp.org/rec/conf/i-semantics/BeckerBCDEMMPPR23,Virtual Reality Based Access to Knowledge Graphs for History Research.,https://doi.org/10.3233/SSW230011,https://doi.org/10.3233/SSW230011
https://dblp.org/rec/conf/i-semantics/BeekFV17,LOD-a-lot: A Single-File Enabler for Data Science.,https://doi.org/10.1145/3132218.3132241,https://doi.org/10.1145/3132218.3132241
https://dblp.org/rec/conf/i-semantics/BeelenOK17,Historical Event Search in Digital Heritage: Studying Commemorative Practices in Diachronic Corpora.,,https://ceur-ws.org/Vol-2063/events-paper2.pdf
https://dblp.org/rec/conf/i-semantics/Begler19,A standard language for the description of datasets obtained in experimental studies.,,https://ceur-ws.org/Vol-2451/paper-05.pdf
https://dblp.org/rec/conf/i-semantics/BekkumKNKKPR16,Ontology Engineering for the Design and Implementation of Personal Pervasive Lifestyle Support.,,https://ceur-ws.org/Vol-1695/paper37.pdf
https://dblp.org/rec/conf/i-semantics/Benfell10,A multi-responsive communication architecture for web service description and discovery.,https://doi.org/10.1145/1839707.1839749,https://doi.org/10.1145/1839707.1839749
https://dblp.org/rec/conf/i-semantics/BenfellL09,Defining a Pragmatic Based Web-service Discovery Mechanism.,,
https://dblp.org/rec/conf/i-semantics/BenfellL11,Extending a multi-responsive communication architecture for web service description.,https://doi.org/10.1145/2063518.2063552,https://doi.org/10.1145/2063518.2063552
https://dblp.org/rec/conf/i-semantics/BenoFKP19,Doc2RDFa: Semantic Annotation for Web Documents.,,https://ceur-ws.org/Vol-2451/paper-06.pdf
https://dblp.org/rec/conf/i-semantics/BensmannPKZD20,"Semantic Annotation, Representation and Linking of Survey Data.",https://doi.org/10.1007/978-3-030-59833-4_4,https://doi.org/10.1007/978-3-030-59833-4_4
https://dblp.org/rec/conf/i-semantics/BergerSV09,Bugtrackers triplification.,,
https://dblp.org/rec/conf/i-semantics/BergmannBEHKSS13,Linked Soccer Data.,,https://ceur-ws.org/Vol-1026/paper6.pdf
https://dblp.org/rec/conf/i-semantics/BergmannBEHKSS13a,Generating a linked soccer dataset.,https://doi.org/10.1145/2506182.2506203,https://doi.org/10.1145/2506182.2506203
https://dblp.org/rec/conf/i-semantics/BhattacharyyaBX19,Evaluating Generalized Path Queries by Integrating Algebraic Path Problem Solving with Graph Pattern Matching.,https://doi.org/10.1007/978-3-030-33220-4_8,https://doi.org/10.1007/978-3-030-33220-4_8
https://dblp.org/rec/conf/i-semantics/BisenAMCGKMMDDG22,Wikibase as an Infrastructure for Community Documents: The example of the Disability Wiki Platform.,,https://ceur-ws.org/Vol-3235/paper14.pdf
https://dblp.org/rec/conf/i-semantics/BissiriouC14,Big data analysis and query optimization improve HadoopDB performance.,https://doi.org/10.1145/2660517.2660529,https://doi.org/10.1145/2660517.2660529
https://dblp.org/rec/conf/i-semantics/BlessDKRKRF21,Raising Awareness of Data Sharing Consent Through Knowledge Graph Visualisation.,https://doi.org/10.3233/SSW210034,https://doi.org/10.3233/SSW210034
https://dblp.org/rec/conf/i-semantics/Blumauer09,SKOS Thesaurus Management based on Linked Data with Poolparty.,,
https://dblp.org/rec/conf/i-semantics/BocconiT13,Rethinking service oriented architectures in the semantic web.,https://doi.org/10.1145/2506182.2506199,https://doi.org/10.1145/2506182.2506199
https://dblp.org/rec/conf/i-semantics/Boer22,Knowledge Graphs for Impactful Data Science (keynote).,,https://ceur-ws.org/Vol-3235/keynote1.pdf
https://dblp.org/rec/conf/i-semantics/BohmHN12,Scalable peer-to-peer-based RDF management.,https://doi.org/10.1145/2362499.2362523,https://doi.org/10.1145/2362499.2362523
https://dblp.org/rec/conf/i-semantics/BohmNFGHKLMS10,Linking open government data: what journalists wish they had known.,https://doi.org/10.1145/1839707.1839751,https://doi.org/10.1145/1839707.1839751
https://dblp.org/rec/conf/i-semantics/BojarsDLP19,LinkedSaeima: A Linked Open Dataset of Latvia's Parliamentary Debates.,https://doi.org/10.1007/978-3-030-33220-4_4,https://doi.org/10.1007/978-3-030-33220-4_4
https://dblp.org/rec/conf/i-semantics/BorowiHHEBMC17,Ontology-driven Visual Exploration of Preclinical Research Data in the Spinal Cord Injury Domain.,,https://ceur-ws.org/Vol-2044/paper4/
https://dblp.org/rec/conf/i-semantics/BosanskaHL22,A Pipeline for Population and Analysis of Personal Health Knowledge Graphs (PHKGs).,,https://ceur-ws.org/Vol-3235/paper8.pdf
https://dblp.org/rec/conf/i-semantics/BoschAN015,The role of reasoning for RDF validation.,https://doi.org/10.1145/2814864.2814867,https://doi.org/10.1145/2814864.2814867
https://dblp.org/rec/conf/i-semantics/BothHIIBA17,Linking Dutch World War II Cultural Heritage Collections with Events Extracted by Machines and Crowds.,,https://ceur-ws.org/Vol-2063/events-paper3.pdf
https://dblp.org/rec/conf/i-semantics/BothNULLS14,"A service-oriented search framework for full text, geospatial and semantic search.",https://doi.org/10.1145/2660517.2660528,https://doi.org/10.1145/2660517.2660528
https://dblp.org/rec/conf/i-semantics/BothPBHIHSWFG21,A Question Answering System for retrieving German COVID-19 data driven and quality-controlled by Semantic Technology.,,https://ceur-ws.org/Vol-2941/paper15.pdf
https://dblp.org/rec/conf/i-semantics/BothWGHL15,The GeoKnow Generator Workbench - An Integrated Tool Supporting the Linked Data Lifecycle for Enterprise Usage.,,https://ceur-ws.org/Vol-1481/paper28.pdf
https://dblp.org/rec/conf/i-semantics/BouterBGKGH22,Towards a Modular Ontology for Event-Based Data Sharing in the Logistics Domain.,,https://ceur-ws.org/Vol-3235/paper21.pdf
https://dblp.org/rec/conf/i-semantics/BrandtK11,"Syntax, semantics and pragmatics in communication.",https://doi.org/10.1145/2063518.2063549,https://doi.org/10.1145/2063518.2063549
