list,title,doi,documentPage
https://dblp.org/rec/conf/semweb/0002KPR14,Schema-Agnostic Query Rewriting in SPARQL 1.1.,https://doi.org/10.1007/978-3-319-11964-9_37,https://doi.org/10.1007/978-3-319-11964-9_37
https://dblp.org/rec/conf/semweb/0002MPS15,"Collecting, Integrating, Enriching and Republishing Open City Data as Linked Data.",https://doi.org/10.1007/978-3-319-25010-6_4,https://doi.org/10.1007/978-3-319-25010-6_4
https://dblp.org/rec/conf/semweb/0002MSLN18,Generating SPARQL Query Containment Benchmarks Using the SQCFramework.,,https://ceur-ws.org/Vol-2180/paper-56.pdf
https://dblp.org/rec/conf/semweb/0002S21,Rail Topology Ontology: A Rail Infrastructure Base Ontology.,https://doi.org/10.1007/978-3-030-88361-4_35,https://doi.org/10.1007/978-3-030-88361-4_35
https://dblp.org/rec/conf/semweb/0007CGPYC21,Zero-Shot Visual Question Answering Using Knowledge Graph.,https://doi.org/10.1007/978-3-030-88361-4_9,https://doi.org/10.1007/978-3-030-88361-4_9
https://dblp.org/rec/conf/semweb/0007FTR14,Exploiting Semantic Annotations for Entity-based Information Retrieval.,,https://ceur-ws.org/Vol-1272/paper_134.pdf
https://dblp.org/rec/conf/semweb/0008C0023,Exploring Large Language Models for Ontology Alignment.,,https://ceur-ws.org/Vol-3632/ISWC2023_paper_427.pdf
https://dblp.org/rec/conf/semweb/2001swws,"Proceedings of SWWS'01, The first Semantic Web Working Symposium, Stanford University, California, USA, July 30 - August 1, 2001",,
https://dblp.org/rec/conf/semweb/2001swwsbook,"The Emerging Semantic Web, Selected papers from the first Semantic web working symposium, Stanford University, California, USA, July 30 - August 1, 2001",,
https://dblp.org/rec/conf/semweb/2002,"The Semantic Web - ISWC 2002, First International Semantic Web Conference, Sardinia, Italy, June 9-12, 2002, Proceedings",https://doi.org/10.1007/3-540-48005-6,https://doi.org/10.1007/3-540-48005-6
https://dblp.org/rec/conf/semweb/2003,"The Semantic Web - ISWC 2003, Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",https://doi.org/10.1007/B14287,https://doi.org/10.1007/B14287
https://dblp.org/rec/conf/semweb/2004,"The Semantic Web - ISWC 2004: Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",https://doi.org/10.1007/B102467,https://doi.org/10.1007/B102467
https://dblp.org/rec/conf/semweb/2004trust,"Proceedings of the ISWC*04 Workshop on Trust, Security, and Reputation on the Semantic Web, Hiroshima, Japan, November 7, 2004",,https://ceur-ws.org/Vol-127
https://dblp.org/rec/conf/semweb/2004trust,"Proceedings of the ISWC*04 Workshop on Trust, Security, and Reputation on the Semantic Web, Hiroshima, Japan, November 7, 2004",,https://nbn-resolving.org/urn:nbn:de:0074-127-5
https://dblp.org/rec/conf/semweb/2005,"The Semantic Web - ISWC 2005, 4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",https://doi.org/10.1007/11574620,https://doi.org/10.1007/11574620
https://dblp.org/rec/conf/semweb/2005semdesk,"Proceedings of the ISWC 2005 Workshop on The Semantic Desktop - Next Generation Information Management & Collaboration Infrastructure. Galway, Ireland, November 6, 2005",,https://ceur-ws.org/Vol-175
https://dblp.org/rec/conf/semweb/2005semdesk,"Proceedings of the ISWC 2005 Workshop on The Semantic Desktop - Next Generation Information Management & Collaboration Infrastructure. Galway, Ireland, November 6, 2005",,https://nbn-resolving.org/urn:nbn:de:0074-175-5
https://dblp.org/rec/conf/semweb/2005ursw,"International Semantic Web Conference, ISWC 2005, Galway, Ireland, Workshop 3: Uncertainty Reasoning for the Semantic Web, 7 November 2005",,
https://dblp.org/rec/conf/semweb/2006,"The Semantic Web - ISWC 2006, 5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006, Proceedings",https://doi.org/10.1007/11926078,https://doi.org/10.1007/11926078
https://dblp.org/rec/conf/semweb/2006sebiz,"Proceedings of the First International Workshop on Applications and Business Aspects of the Semantic Web (SEBIZ 2006) Collocated with the 5th International Semantic Web Conference (ISWC-2006), Athens, Georgia, USA, November 6, 2006",,https://ceur-ws.org/Vol-226
https://dblp.org/rec/conf/semweb/2006sebiz,"Proceedings of the First International Workshop on Applications and Business Aspects of the Semantic Web (SEBIZ 2006) Collocated with the 5th International Semantic Web Conference (ISWC-2006), Athens, Georgia, USA, November 6, 2006",,https://nbn-resolving.org/urn:nbn:de:0074-226-5
https://dblp.org/rec/conf/semweb/2006semdesk,"Proceedings of the Semantic Desktop and Social Semantic Collaboration Workshop ( SemDesk 2006 ) located at the 5th International Semantic Web Conference ISWC 2006, 6th November 2006, Athens, GA, USA",,https://ceur-ws.org/Vol-202
https://dblp.org/rec/conf/semweb/2006semdesk,"Proceedings of the Semantic Desktop and Social Semantic Collaboration Workshop ( SemDesk 2006 ) located at the 5th International Semantic Web Conference ISWC 2006, 6th November 2006, Athens, GA, USA",,https://nbn-resolving.org/urn:nbn:de:0074-202-4
https://dblp.org/rec/conf/semweb/2006semps,"Proceedings of the 1st International Workshop on Semantic-Enhanced Multimedia Presentation Systems (SEMPS-2006), Athens, Greece, December 6, 2006",,https://ceur-ws.org/Vol-228
https://dblp.org/rec/conf/semweb/2006semps,"Proceedings of the 1st International Workshop on Semantic-Enhanced Multimedia Presentation Systems (SEMPS-2006), Athens, Greece, December 6, 2006",,https://nbn-resolving.org/urn:nbn:de:0074-228-2
https://dblp.org/rec/conf/semweb/2006ursw,"Proceedings of the Second ISWC Workshop on Uncertainty Reasoning for the Semantic Web, Athens, Georgia, USA, November 5, 2006",,https://ceur-ws.org/Vol-218
https://dblp.org/rec/conf/semweb/2006ursw,"Proceedings of the Second ISWC Workshop on Uncertainty Reasoning for the Semantic Web, Athens, Georgia, USA, November 5, 2006",,https://nbn-resolving.org/urn:nbn:de:0074-218-8
https://dblp.org/rec/conf/semweb/2006womo,"Proceedings of the 1st International Workshop on Modular Ontologies, WoMO'06, co-located with the International Semantic Web Conference, ISWC'06 November 5, 2006, Athens, Georgia, USA",,https://ceur-ws.org/Vol-232
https://dblp.org/rec/conf/semweb/2006womo,"Proceedings of the 1st International Workshop on Modular Ontologies, WoMO'06, co-located with the International Semantic Web Conference, ISWC'06 November 5, 2006, Athens, Georgia, USA",,https://nbn-resolving.org/urn:nbn:de:0074-232-4
https://dblp.org/rec/conf/semweb/2007,"The Semantic Web, 6th International Semantic Web Conference, 2nd Asian Semantic Web Conference, ISWC 2007 + ASWC 2007, Busan, Korea, November 11-15, 2007.",https://doi.org/10.1007/978-3-540-76298-0,https://doi.org/10.1007/978-3-540-76298-0
https://dblp.org/rec/conf/semweb/2007challenge,"Proceedings of the Semantic Web Challenge 2007 co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 13th, 2007",,https://ceur-ws.org/Vol-295
https://dblp.org/rec/conf/semweb/2007challenge,"Proceedings of the Semantic Web Challenge 2007 co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 13th, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-295-0
https://dblp.org/rec/conf/semweb/2007esoe,"Proceedings of the First International Workshop on Emergent Semantics and Ontology Evolution, ESOE 2007, co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 12th, 2007",,https://ceur-ws.org/Vol-292
https://dblp.org/rec/conf/semweb/2007esoe,"Proceedings of the First International Workshop on Emergent Semantics and Ontology Evolution, ESOE 2007, co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 12th, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-292-0
https://dblp.org/rec/conf/semweb/2007first,"Proceedings of the Workshop on First Industrial Results of Semantic Technologies, co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 11th, 2007",,https://ceur-ws.org/Vol-293
https://dblp.org/rec/conf/semweb/2007first,"Proceedings of the Workshop on First Industrial Results of Semantic Technologies, co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 11th, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-293-3
https://dblp.org/rec/conf/semweb/2007nfrsw,"Proceedings of the First International Workshop Workshop ""New forms of reasoning for the Semantic Web: scalable, tolerant and dynamic"", co-located with ISWC 2007 and ASWC 2007, Busan, Korea, November 11th, 2007",,https://ceur-ws.org/Vol-291
https://dblp.org/rec/conf/semweb/2007nfrsw,"Proceedings of the First International Workshop Workshop ""New forms of reasoning for the Semantic Web: scalable, tolerant and dynamic"", co-located with ISWC 2007 and ASWC 2007, Busan, Korea, November 11th, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-291-6
https://dblp.org/rec/conf/semweb/2007peas,"Proceedings of the ISWC'07 Workshop on Privacy Enforcement and Accountability with Semantics (PEAS 2007), Busan, Korea, Nov. 12, 2007",,https://ceur-ws.org/Vol-320
https://dblp.org/rec/conf/semweb/2007peas,"Proceedings of the ISWC'07 Workshop on Privacy Enforcement and Accountability with Semantics (PEAS 2007), Busan, Korea, Nov. 12, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-320-7
https://dblp.org/rec/conf/semweb/2007smrr,"Proceedings of the SMR2 2007 Workshop on Service Matchmaking and Resource Retrieval in the Semantic Web (SMRR 2007) co-located with ISWC 2007 + ASWC 2007, Busan, South Korea, November 11, 2007",,https://ceur-ws.org/Vol-243
https://dblp.org/rec/conf/semweb/2007smrr,"Proceedings of the SMR2 2007 Workshop on Service Matchmaking and Resource Retrieval in the Semantic Web (SMRR 2007) co-located with ISWC 2007 + ASWC 2007, Busan, South Korea, November 11, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-243-1
https://dblp.org/rec/conf/semweb/2007sww2,"Proceedings of the The First International Workshop on Semantic Web and Web 2.0 in Architectural, Product and Engineering Design co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 11th, 2007",,https://ceur-ws.org/Vol-294
https://dblp.org/rec/conf/semweb/2007sww2,"Proceedings of the The First International Workshop on Semantic Web and Web 2.0 in Architectural, Product and Engineering Design co-located with ISWC 2007 + ASWC 2007, Busan, Korea, November 11th, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-294-7
https://dblp.org/rec/conf/semweb/2007ursw-lncs,"Uncertainty Reasoning for the Semantic Web I, ISWC International Workshops, URSW 2005-2007, Revised Selected and Invited Papers",https://doi.org/10.1007/978-3-540-89765-1,https://doi.org/10.1007/978-3-540-89765-1
https://dblp.org/rec/conf/semweb/2007ursw,"Proceedings of the Third ISWC Workshop on Uncertainty Reasoning for the Semantic Web Busan, Korea, November 12, 2007",,https://ceur-ws.org/Vol-327
https://dblp.org/rec/conf/semweb/2007ursw,"Proceedings of the Third ISWC Workshop on Uncertainty Reasoning for the Semantic Web Busan, Korea, November 12, 2007",,https://nbn-resolving.org/urn:nbn:de:0074-327-2
https://dblp.org/rec/conf/semweb/2008,"The Semantic Web - ISWC 2008, 7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008. Proceedings",https://doi.org/10.1007/978-3-540-88564-1,https://doi.org/10.1007/978-3-540-88564-1
https://dblp.org/rec/conf/semweb/2008natures,"Proceedings of the First International Workshop on Nature Inspired Reasoning for the Semantic Web, Karlsruhe, Germany, October 27, 2008",,https://ceur-ws.org/Vol-419
https://dblp.org/rec/conf/semweb/2008natures,"Proceedings of the First International Workshop on Nature Inspired Reasoning for the Semantic Web, Karlsruhe, Germany, October 27, 2008",,https://nbn-resolving.org/urn:nbn:de:0074-419-3
https://dblp.org/rec/conf/semweb/2008p,"Proceedings of the Poster and Demonstration Session at the 7th International Semantic Web Conference (ISWC2008), Karlsruhe, Germany, October 28, 2008",,https://ceur-ws.org/Vol-401
https://dblp.org/rec/conf/semweb/2008p,"Proceedings of the Poster and Demonstration Session at the 7th International Semantic Web Conference (ISWC2008), Karlsruhe, Germany, October 28, 2008",,https://nbn-resolving.org/urn:nbn:de:0074-401-7
https://dblp.org/rec/conf/semweb/2008smrr,"Proceedings of the Second International Workshop on Service Matchmaking and Resource Retrieval in the Semantic Web, Karlsruhe, Germany, October 27, 2008",,https://ceur-ws.org/Vol-416
https://dblp.org/rec/conf/semweb/2008smrr,"Proceedings of the Second International Workshop on Service Matchmaking and Resource Retrieval in the Semantic Web, Karlsruhe, Germany, October 27, 2008",,https://nbn-resolving.org/urn:nbn:de:0074-416-8
https://dblp.org/rec/conf/semweb/2008ursw,"Proceedings of the Fourth International Workshop on Uncertainty Reasoning for the Semantic Web, Karlsruhe, Germany, October 26, 2008",,https://ceur-ws.org/Vol-423
https://dblp.org/rec/conf/semweb/2008ursw,"Proceedings of the Fourth International Workshop on Uncertainty Reasoning for the Semantic Web, Karlsruhe, Germany, October 26, 2008",,https://nbn-resolving.org/urn:nbn:de:0074-423-1
https://dblp.org/rec/conf/semweb/2009,"The Semantic Web - ISWC 2009, 8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009. Proceedings",https://doi.org/10.1007/978-3-642-04930-9,https://doi.org/10.1007/978-3-642-04930-9
https://dblp.org/rec/conf/semweb/2009owled,"Proceedings of the 5th International Workshop on OWL: Experiences and Directions (OWLED 2009), Chantilly, VA, United States, October 23-24, 2009",,https://ceur-ws.org/Vol-529
https://dblp.org/rec/conf/semweb/2009owled,"Proceedings of the 5th International Workshop on OWL: Experiences and Directions (OWLED 2009), Chantilly, VA, United States, October 23-24, 2009",,https://nbn-resolving.org/urn:nbn:de:0074-529-9
https://dblp.org/rec/conf/semweb/2009ssn,"Proceedings of the 2nd International Workshop on Semantic Sensor Networks ( SSN09 ), collocated with the 8th International Semantic Web Conference ( ISWC-2009 ), Washington DC, USA, October 26, 2009.",,https://ceur-ws.org/Vol-522
https://dblp.org/rec/conf/semweb/2009ssn,"Proceedings of the 2nd International Workshop on Semantic Sensor Networks ( SSN09 ), collocated with the 8th International Semantic Web Conference ( ISWC-2009 ), Washington DC, USA, October 26, 2009.",,https://nbn-resolving.org/urn:nbn:de:0074-522-1
https://dblp.org/rec/conf/semweb/2009swpm,"Proceedings of the First International Workshop on the role of Semantic Web in Provenance Management (SWPM 2009), collocated with the 8th International Semantic Web Conference (ISWC-2009), Washington DC, USA, October 25, 2009",,https://ceur-ws.org/Vol-526
https://dblp.org/rec/conf/semweb/2009swpm,"Proceedings of the First International Workshop on the role of Semantic Web in Provenance Management (SWPM 2009), collocated with the 8th International Semantic Web Conference (ISWC-2009), Washington DC, USA, October 25, 2009",,https://nbn-resolving.org/urn:nbn:de:0074-526-5
https://dblp.org/rec/conf/semweb/2009ursw,"Proceedings of the Fifth International Workshop on Uncertainty Reasoning for the Semantic Web (URSW 2009), collocated with the 8th International Semantic Web Conference (ISWC-2009), Washington DC, USA, October 26, 2009",,https://ceur-ws.org/Vol-527
https://dblp.org/rec/conf/semweb/2009ursw,"Proceedings of the Fifth International Workshop on Uncertainty Reasoning for the Semantic Web (URSW 2009), collocated with the 8th International Semantic Web Conference (ISWC-2009), Washington DC, USA, October 26, 2009",,https://nbn-resolving.org/urn:nbn:de:0074-527-8
https://dblp.org/rec/conf/semweb/2009wop,"Proceedings of the Workshop on Ontology Patterns (WOP 2009) , collocated with the 8th International Semantic Web Conference ( ISWC-2009 ), Washington D.C., USA, 25 October, 2009.",,https://ceur-ws.org/Vol-516
https://dblp.org/rec/conf/semweb/2009wop,"Proceedings of the Workshop on Ontology Patterns (WOP 2009) , collocated with the 8th International Semantic Web Conference ( ISWC-2009 ), Washington D.C., USA, 25 October, 2009.",,https://nbn-resolving.org/urn:nbn:de:0074-516-1
https://dblp.org/rec/conf/semweb/2010-1,"The Semantic Web - ISWC 2010 - 9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",https://doi.org/10.1007/978-3-642-17746-0,https://doi.org/10.1007/978-3-642-17746-0
https://dblp.org/rec/conf/semweb/2010-2,"The Semantic Web - ISWC 2010 - 9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part II",https://doi.org/10.1007/978-3-642-17749-1,https://doi.org/10.1007/978-3-642-17749-1
https://dblp.org/rec/conf/semweb/2010pd,"Proceedings of the ISWC 2010 Posters & Demonstrations Track: Collected Abstracts, Shanghai, China, November 9, 2010",,https://ceur-ws.org/Vol-658
https://dblp.org/rec/conf/semweb/2010pd,"Proceedings of the ISWC 2010 Posters & Demonstrations Track: Collected Abstracts, Shanghai, China, November 9, 2010",,https://nbn-resolving.org/urn:nbn:de:0074-658-5
https://dblp.org/rec/conf/semweb/2010ssn,"Proceedings of the 3rd International Workshop on Semantic Sensor Networks, SSN 2010, Shanghai, China, November 7, 2010",,https://ceur-ws.org/Vol-668
https://dblp.org/rec/conf/semweb/2010ssn,"Proceedings of the 3rd International Workshop on Semantic Sensor Networks, SSN 2010, Shanghai, China, November 7, 2010",,https://nbn-resolving.org/urn:nbn:de:0074-668-8
https://dblp.org/rec/conf/semweb/2010ursw-lncs,"Uncertainty Reasoning for the Semantic Web II, International Workshops URSW 2008-2010 Held at ISWC and UniDL 2010 Held at FLoC, Revised Selected Papers",https://doi.org/10.1007/978-3-642-35975-0,https://doi.org/10.1007/978-3-642-35975-0
https://dblp.org/rec/conf/semweb/2010ursw,"Proceedings of the 6th International Workshop on Uncertainty Reasoning for the Semantic Web (URSW 2010), collocated with the 9th International Semantic Web Conference (ISWC-2010), Shanghai, China, November 7, 2010",,
https://dblp.org/rec/conf/semweb/2010wop,"Proceedings of the 2nd International Workshop on Ontology Patterns - WOP2010, Shanghai, China, November 8, 2010",,https://ceur-ws.org/Vol-671
https://dblp.org/rec/conf/semweb/2010wop,"Proceedings of the 2nd International Workshop on Ontology Patterns - WOP2010, Shanghai, China, November 8, 2010",,https://nbn-resolving.org/urn:nbn:de:0074-671-7
https://dblp.org/rec/conf/semweb/2011-1,"The Semantic Web - ISWC 2011 - 10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",https://doi.org/10.1007/978-3-642-25073-6,https://doi.org/10.1007/978-3-642-25073-6
https://dblp.org/rec/conf/semweb/2011-2,"The Semantic Web - ISWC 2011 - 10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",https://doi.org/10.1007/978-3-642-25093-4,https://doi.org/10.1007/978-3-642-25093-4
https://dblp.org/rec/conf/semweb/2011lisc,"Proceedings of the First International Workshop on Linked Science 2011, Bonn, Germany, October 24, 2011",,https://ceur-ws.org/Vol-783
https://dblp.org/rec/conf/semweb/2011lisc,"Proceedings of the First International Workshop on Linked Science 2011, Bonn, Germany, October 24, 2011",,https://nbn-resolving.org/urn:nbn:de:0074-783-1
https://dblp.org/rec/conf/semweb/2011msw,"Proceedings of the 2nd International Workshop on the Multilingual Semantic Web, Bonn, Germany, October 23, 2011",,https://ceur-ws.org/Vol-775
https://dblp.org/rec/conf/semweb/2011msw,"Proceedings of the 2nd International Workshop on the Multilingual Semantic Web, Bonn, Germany, October 23, 2011",,https://nbn-resolving.org/urn:nbn:de:0074-775-4
https://dblp.org/rec/conf/semweb/2011spim,"Proceedings of the second Workshop on Semantic Personalized Information Management: Retrieval and Recommendation 2011, Bonn, Germany, October 24, 2011",,https://ceur-ws.org/Vol-781
https://dblp.org/rec/conf/semweb/2011spim,"Proceedings of the second Workshop on Semantic Personalized Information Management: Retrieval and Recommendation 2011, Bonn, Germany, October 24, 2011",,https://nbn-resolving.org/urn:nbn:de:0074-781-4
https://dblp.org/rec/conf/semweb/2011ssn,"Proceedings of the 4th International Workshop on Semantic Sensor Networks, SSN11, Bonn, Germany, October 23, 2011",,https://ceur-ws.org/Vol-839
https://dblp.org/rec/conf/semweb/2011ssn,"Proceedings of the 4th International Workshop on Semantic Sensor Networks, SSN11, Bonn, Germany, October 23, 2011",,https://nbn-resolving.org/urn:nbn:de:0074-839-2
https://dblp.org/rec/conf/semweb/2011ursw,"Proceedings of the 7th International Workshop on Uncertainty Reasoning for the Semantic Web (URSW 2011), Bonn, Germany, October 23, 2011",,https://ceur-ws.org/Vol-778
https://dblp.org/rec/conf/semweb/2011ursw,"Proceedings of the 7th International Workshop on Uncertainty Reasoning for the Semantic Web (URSW 2011), Bonn, Germany, October 23, 2011",,https://nbn-resolving.org/urn:nbn:de:0074-778-5
https://dblp.org/rec/conf/semweb/2012-1,"The Semantic Web - ISWC 2012 - 11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",https://doi.org/10.1007/978-3-642-35176-1,https://doi.org/10.1007/978-3-642-35176-1
https://dblp.org/rec/conf/semweb/2012-2,"The Semantic Web - ISWC 2012 - 11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part II",https://doi.org/10.1007/978-3-642-35173-0,https://doi.org/10.1007/978-3-642-35173-0
https://dblp.org/rec/conf/semweb/2012msw,"Proceedings of the 3rd Workshop on the Multilingual Semantic Web, Boston, USA, November 11th, 2012",,https://ceur-ws.org/Vol-936
https://dblp.org/rec/conf/semweb/2012msw,"Proceedings of the 3rd Workshop on the Multilingual Semantic Web, Boston, USA, November 11th, 2012",,https://nbn-resolving.org/urn:nbn:de:0074-936-7
https://dblp.org/rec/conf/semweb/2012p,"Proceedings of the ISWC 2012 Posters & Demonstrations Track, Boston, USA, November 11-15, 2012",,https://ceur-ws.org/Vol-914
https://dblp.org/rec/conf/semweb/2012p,"Proceedings of the ISWC 2012 Posters & Demonstrations Track, Boston, USA, November 11-15, 2012",,https://nbn-resolving.org/urn:nbn:de:0074-914-3
https://dblp.org/rec/conf/semweb/2012satbi,"Proceedings of the Joint Workshop on Semantic Technologies Applied to Biomedical Informatics and Individualized Medicine, Boston, USA, November 12, 2012",,https://ceur-ws.org/Vol-930
https://dblp.org/rec/conf/semweb/2012satbi,"Proceedings of the Joint Workshop on Semantic Technologies Applied to Biomedical Informatics and Individualized Medicine, Boston, USA, November 12, 2012",,https://nbn-resolving.org/urn:nbn:de:0074-930-6
https://dblp.org/rec/conf/semweb/2012sersy,"Proceedings of the International Workshop on Semantic Technologies meet Recommender Systems & Big Data, Boston, USA, November 11, 2012",,https://ceur-ws.org/Vol-919
https://dblp.org/rec/conf/semweb/2012sersy,"Proceedings of the International Workshop on Semantic Technologies meet Recommender Systems & Big Data, Boston, USA, November 11, 2012",,https://nbn-resolving.org/urn:nbn:de:0074-919-5
https://dblp.org/rec/conf/semweb/2012ssn,"Proceedings of the 5th International Workshop on Semantic Sensor Networks, SSN12, Boston, Massachusetts, USA, November 12, 2012",,https://ceur-ws.org/Vol-904
https://dblp.org/rec/conf/semweb/2012ssn,"Proceedings of the 5th International Workshop on Semantic Sensor Networks, SSN12, Boston, Massachusetts, USA, November 12, 2012",,https://nbn-resolving.org/urn:nbn:de:0074-904-0
https://dblp.org/rec/conf/semweb/2012ursw,"Proceedings of the 8th International Workshop on Uncertainty Reasoning for the Semantic Web, Boston, USA, November 11, 2012",,https://ceur-ws.org/Vol-900
https://dblp.org/rec/conf/semweb/2012ursw,"Proceedings of the 8th International Workshop on Uncertainty Reasoning for the Semantic Web, Boston, USA, November 11, 2012",,https://nbn-resolving.org/urn:nbn:de:0074-900-6
